4	0.002
8	0.002
16	0.003
32	0.003
48	0.003
64	0.004
80	0.017
96	0.01
112	0.088
128	0.045
144	0.209
160	0.46
176	0.103
192	0.28
224	2.108
240	0.252
256	0.03
272	0.611
288	0.93
304	14.171
320	0.828
336	0.644
352	2.584
384	2.611
416	1.044
432	1.424
448	10.8
480	6.513
496	6.978
512	0.111
528	6.68
544	10.643
560	5.682
576	21.654
592	11.595
608	4.84
640	17.975
656	9.164
672	6.392
704	36.751
720	17.55
768	9.781
784	37.51
800	31.782
816	27.715
848	19.306
864	28.289
880	56.405
896	23.619
912	11.663
960	27.677
976	44.854
1008	30.246
1024	0.517
