10000	0.404
10000	0.412
10000	0.403
10000	0.409
10000	0.405
1000	0.005
1000	0.008
1000	0.005
1000	0.006
1000	0.005
100	0.002
100	0.002
100	0.002
100	0.004
100	0.002
10	0.004
10	0.002
10	0.002
10	0.002
10	0.002
15	0.002
15	0.003
15	0.002
15	0.004
15	0.002
2000	0.019
2000	0.018
2000	0.018
2000	0.020
2000	0.018
200	0.002
200	0.002
200	0.002
200	0.002
200	0.003
20	0.002
20	0.002
20	0.002
20	0.003
20	0.002
25	0.003
25	0.002
25	0.004
25	0.002
25	0.002
3000	0.037
3000	0.037
3000	0.038
3000	0.037
3000	0.038
300	0.002
300	0.002
300	0.002
300	0.002
300	0.003
30	0.002
30	0.003
30	0.002
30	0.002
30	0.002
4000	0.066
4000	0.067
4000	0.065
4000	0.065
4000	0.065
400	0.003
400	0.003
400	0.002
400	0.002
400	0.003
40	0.002
40	0.003
40	0.002
40	0.004
40	0.002
5000	0.100
5000	0.103
5000	0.100
5000	0.100
5000	0.101
500	0.003
500	0.003
500	0.003
500	0.003
500	0.003
50	0.002
50	0.002
50	0.002
50	0.002
50	0.002
6000	0.144
6000	0.145
6000	0.143
6000	0.144
6000	0.143
600	0.003
600	0.003
600	0.003
600	0.003
600	0.003
60	0.002
60	0.002
60	0.002
60	0.002
60	0.002
7000	0.194
7000	0.195
7000	0.194
7000	0.195
7000	0.193
700	0.004
700	0.003
700	0.004
700	0.003
700	0.004
70	0.002
70	0.002
70	0.002
70	0.002
70	0.002
8000	0.259
8000	0.258
8000	0.257
8000	0.260
8000	0.262
800	0.004
800	0.005
800	0.004
800	0.004
800	0.004
80	0.002
80	0.002
80	0.002
80	0.002
80	0.002
9000	0.331
9000	0.329
9000	0.328
9000	0.332
9000	0.328
900	0.005
900	0.005
900	0.005
900	0.005
900	0.005
90	0.002
90	0.002
90	0.002
90	0.002
90	0.002
