400	99.957
416	0.034
432	0.035
448	0.520
464	99.958
480	0.410
496	0.158
512	0.020
48	0.002
528	0.116
544	0.427
560	0.072
576	0.694
592	0.283
608	0.102
624	99.945
640	0.962
656	0.074
672	0.098
64	0.002
688	99.959
704	1.050
720	0.206
736	99.955
752	99.942
768	0.189
784	0.302
4	0.002
800	0.207
816	0.448
832	99.939
80	0.003
848	0.192
864	2.837
880	0.434
896	0.378
912	0.206
928	99.950
944	99.946
960	0.276
976	1.633
992	16.432
96	0.004
1008	0.788
1024	0.104
112	0.007
8	0.002
128	0.005
144	0.010
160	0.021
176	0.018
192	0.009
16	0.002
208	7.231
224	0.128
240	0.010
256	0.006
272	0.014
288	0.017
304	0.052
320	0.022
336	0.036
352	0.148
32	0.002
368	70.834
384	0.176
